debt_vs_pg,dominates_selected_pg_configs,fce,fce_per_msg,fce_vs_pg,generated,mean_debt,policy_config_id,policy_name,progress,progress_per_fce,progress_per_msg,progress_vs_pg,replace_pg_gate,rows,selection_scope,waste,withheld_delta_vs_pg,withheld_ratio
0.8223372806097303,1,546.8864828000001,0.33024546062801935,0.8449916426891635,1656.0,17.388952045714284,clpd_cfg016,commitment_lattice_primal_dual,383.7643302,0.7017257552886805,0.23174174528985508,1.0401090903329282,1,7.0,validation_locked_anchor,14.2265595,-0.2122584541062802,0.059782608695652176
,,642.8528587000001,0.3881961707125604,,1656.0,17.688014407142855,progress_guarded_cpb_cfg004,progress_guarded_cpb,354.10657474999994,0.550836120517667,0.21383247267512073,,,7.0,,19.705411,,0.2995169082125604
,,558.0380202,0.33697948079710144,,1656.0,17.415911275714286,progress_guarded_cpb_cfg005,progress_guarded_cpb,375.22771305,0.6724052832735643,0.2265867832427536,,,7.0,,18.2529255,,0.2614734299516908
,,696.2301712499999,0.42042884737318836,,1656.0,22.60584334857143,progress_guarded_cpb_cfg011,progress_guarded_cpb,375.99303570000006,0.5400412840841823,0.22704893460144931,,,7.0,,23.1870495,,0.22826086956521738
,,691.7163071499999,0.4177030840277777,,1656.0,26.87329660714286,progress_guarded_cpb_cfg023,progress_guarded_cpb,370.53452125,0.5356741158476822,0.22375273022342995,,,7.0,,21.463957,,0.29891304347826086
