debt_vs_pg,fce,fce_per_msg,fce_vs_pg,generated,mean_debt,policy_label,policy_name,progress,progress_per_fce,progress_per_msg,progress_vs_pg,replace_pg_gate,rows,waste,withheld_delta_vs_pg,withheld_ratio
,2061.6384641,0.31123769083635267,,6624.0,18.403714883928576,pressure_backpressure,pressure_backpressure,1170.7169143400001,0.5678575243555479,0.17673866460446863,,,28.0,58.8529535,,0.47433574879227053
,1941.3803090000001,0.2930827761171498,,6624.0,34.77315198107143,static_cpb,static_cpb,1080.185775,0.5564009122748343,0.16307152400362318,,,28.0,63.799499999999995,,0.5380434782608695
,2870.04860875,0.4332802851373792,,6624.0,21.908040418214288,closed_loop_cpb,closed_loop_cpb,1438.0236612500003,0.5010450543819558,0.21709294402928747,,,28.0,122.77619949999999,,0.3066123188405797
,2588.8373573000003,0.39082689572765705,,6624.0,21.145766409642853,progress_guarded_cpb,progress_guarded_cpb,1475.8618447500003,0.5700867381986616,0.22280523018568846,,,28.0,82.60934299999998,,0.27204106280193235
0.6065951823343624,2579.89630015,0.3115816787620773,0.7972370432233487,8280.0,12.826920030857142,CLPD,commitment_lattice_primal_dual,1813.2495798999998,0.7028381643845817,0.2189914951570048,0.9828830991736359,1,35.0,80.9844275,-0.16865942028985506,0.10338164251207729
