debt_ratio_vs_full,fce_ratio_vs_full,mean_commitment_debt_max,mean_deferred_ratio,mean_false_commitment_exposure,mean_rejected_ratio,mean_resource_reservation_waste,mean_true_progress,progress_ratio_vs_full,rows,variant,variant_label,progress_retention,fce_ratio,debt_ratio,dx,dy
1.0,1.0,33.691798795357144,0.117125496031746,92.45847704642858,0.1214037698412698,2.950333678571428,52.7093515982143,1.0,28,full_ccpb,C-CPB,1.0,1.0,1.0,0.0,0.0
0.9737046435769634,0.9765978318494344,32.80586093749999,0.118985615079365,90.29474821964286,0.1293402777777777,2.9867500714285704,52.57101994107142,0.9973755765732552,28,no_progress_guard,No progress queue,0.9973755765732552,0.9765978318494344,0.9737046435769634,-0.023402168150565617,-0.0026244234267448485
1.6186805808493632,0.935772362878982,54.536260443928576,0.1885540674603174,86.52008753392859,0.0403025793650793,2.63085175,51.21028217321429,0.9715597065881798,28,no_delayed_feedback,No feedback,0.9715597065881798,0.935772362878982,1.6186805808493632,-0.06422763712101798,-0.028440293411820194
8.129077147442587,1.5738295336943602,273.88323164357143,0.0471230158730158,145.5138818160714,0.0928819444444444,9.89518207142857,64.04463165178569,1.2150525420987237,28,no_commitment_debt,No debt,1.2150525420987237,1.5738295336943602,8.129077147442587,0.5738295336943602,0.2150525420987237
3.05325207540558,1.7267479674398003,102.8695545960714,0.5041542658730159,159.6524873125,6.200396825396825e-05,10.784412857142858,46.19071253571429,0.8763286046053193,28,no_actionability_downgrade,No downgrade,0.8763286046053193,1.7267479674398003,3.053252075405579,0.7267479674398003,-0.12367139539468075
0.9673121510675328,1.0218429781000131,32.590486366071424,0.109312996031746,94.47804553571429,0.1147073412698412,3.0025527142857134,53.658610473214296,1.018009306626192,28,no_verify_first,No verify-first,1.018009306626192,1.0218429781000131,0.9673121510675328,0.021842978100013122,0.018009306626191934
1.3602595931794723,0.7499043165171031,45.82959252285714,0.1236359126984127,69.33501103571429,0.3373015873015874,2.278553571428571,38.57806339285714,0.7319016877104612,28,static_cpb,Static CPB,0.7319016877104612,0.7499043165171031,1.3602595931794723,-0.2500956834828969,-0.26809831228953884
