baseline,baseline_commitment_debt_end,baseline_config_id,baseline_core_dominates_ccpb,baseline_deferred_ratio,baseline_fce,baseline_progress,baseline_rejected_ratio,baseline_resource_reservation_waste,ccpb_commitment_debt_end,ccpb_config_id,ccpb_deferred_ratio,ccpb_fce,ccpb_progress,ccpb_rejected_ratio,ccpb_resource_reservation_waste,regime,split
pressure_backpressure,18.23869348,pressure_backpressure_cfg006,0,0.4027777777777778,30.452929750000003,16.037739,0.0,0.0,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
pressure_backpressure,16.41438934,pressure_backpressure_cfg007,0,0.6111111111111112,16.958932500000003,14.079249439999998,0.0,0.0,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
pressure_backpressure,27.69362422,pressure_backpressure_cfg016,0,0.1388888888888889,28.670078969999995,15.23701263,0.0,3.1801275,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
semantic_value,887.7462437,semantic_value_cfg005,0,0.08333333333333333,81.752727,25.942647599999997,0.0,9.62225,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
semantic_value,409.38221646,semantic_value_cfg018,0,0.027777777777777776,39.213013550000014,23.420320399999994,0.0,3.2619949999999998,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
semantic_value,388.58903544,semantic_value_cfg023,0,0.08333333333333333,38.99748260000001,23.331466799999998,0.0,3.2619949999999998,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
state_aware_aoii,580.67292387,state_aware_aoii_cfg005,0,0.3333333333333333,39.649359000000004,26.064519999999995,0.0,6.4504,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
state_aware_aoii,53.2170392,state_aware_aoii_cfg015,0,0.6111111111111112,8.40347575,22.703575999999998,0.0,0.0,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
static_cpb,39.72224618,static_cpb_cfg000,0,0.125,33.69862925,14.689639999999997,0.3472222222222222,3.8951,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
static_cpb,30.29395959,static_cpb_cfg006,0,0.125,22.5371825,17.0844,0.2777777777777778,0.0,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
static_cpb,24.15098461,static_cpb_cfg007,0,0.1388888888888889,17.767252499999998,16.879331999999998,0.2916666666666667,0.0,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
static_cpb,47.51258585,static_cpb_cfg022,0,0.125,27.080824999999997,16.717779999999998,0.3194444444444444,3.8951,17.26306723,progress_guarded_cpb_cfg004,0.06944444444444445,32.921252749999994,18.953807800000003,0.18055555555555555,0.572715,network_delay_high,test_id
action_admission,45.54992874,action_admission_cfg010,0,0.08333333333333333,35.06422694999999,19.793767799999998,0.1111111111111111,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
action_admission,40.88889867,action_admission_cfg018,0,0.08333333333333333,38.635906750000004,19.793767799999998,0.1111111111111111,4.467815,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
action_admission,41.87551734,action_admission_cfg020,0,0.08333333333333333,34.59944295,19.793767799999998,0.1111111111111111,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
closed_loop_cpb,17.67558642,closed_loop_cpb_cfg002,0,0.08333333333333333,40.46767774999999,18.960086800000003,0.1111111111111111,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
closed_loop_cpb,10.87812193,closed_loop_cpb_cfg005,0,0.08333333333333333,35.62234665,18.628215200000003,0.18055555555555555,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
closed_loop_cpb,15.2544935,closed_loop_cpb_cfg007,0,0.06944444444444445,28.55800875,18.991054000000002,0.20833333333333334,0.572715,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
closed_loop_cpb,32.47817535,closed_loop_cpb_cfg016,0,0.1527777777777778,43.02432655000001,18.9783028,0.041666666666666664,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
fastest_broadcast,48.04957305,fastest_broadcast_cfg000,0,0.0,33.5786653,17.462156599999997,0.0,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
fastest_broadcast,784.91245466,fastest_broadcast_cfg005,0,0.0,61.58459570000001,26.225335999999995,0.0,6.7675849999999995,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
fastest_broadcast,47.81073099,fastest_broadcast_cfg008,0,0.0,31.720287100000004,17.728648399999997,0.0,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
fastest_broadcast,47.65353895,fastest_broadcast_cfg016,0,0.0,30.976295900000007,16.902469999999997,0.0,0.962225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
pressure_backpressure,14.69859373,pressure_backpressure_cfg004,0,0.5416666666666666,34.38717475,12.730575439999999,0.0,0.0,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
pressure_backpressure,18.23869348,pressure_backpressure_cfg006,0,0.4027777777777778,30.452929750000003,16.037739,0.0,0.0,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
pressure_backpressure,16.41438934,pressure_backpressure_cfg007,0,0.6111111111111112,16.958932500000003,14.079249439999998,0.0,0.0,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
pressure_backpressure,27.69362422,pressure_backpressure_cfg016,0,0.1388888888888889,28.670078969999995,15.23701263,0.0,3.1801275,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
semantic_value,887.7462437,semantic_value_cfg005,0,0.08333333333333333,81.752727,25.942647599999997,0.0,9.62225,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
semantic_value,409.38221646,semantic_value_cfg018,0,0.027777777777777776,39.213013550000014,23.420320399999994,0.0,3.2619949999999998,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
semantic_value,388.58903544,semantic_value_cfg023,0,0.08333333333333333,38.99748260000001,23.331466799999998,0.0,3.2619949999999998,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
state_aware_aoii,580.67292387,state_aware_aoii_cfg005,0,0.3333333333333333,39.649359000000004,26.064519999999995,0.0,6.4504,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
state_aware_aoii,53.2170392,state_aware_aoii_cfg015,0,0.6111111111111112,8.40347575,22.703575999999998,0.0,0.0,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
static_cpb,39.72224618,static_cpb_cfg000,0,0.125,33.69862925,14.689639999999997,0.3472222222222222,3.8951,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
static_cpb,30.29395959,static_cpb_cfg006,0,0.125,22.5371825,17.0844,0.2777777777777778,0.0,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
static_cpb,24.15098461,static_cpb_cfg007,0,0.1388888888888889,17.767252499999998,16.879331999999998,0.2916666666666667,0.0,9.04270059,progress_guarded_cpb_cfg005,0.08333333333333333,24.889877850000005,19.300578799999997,0.18055555555555555,0.962225,network_delay_high,test_id
